monthly_income,monthly_expenses,current_savings,monthly_sip,financial_goal,time_horizon_years,risk_profile,income_stability,savings_ratio,expense_ratio,disposable_income,sip_ratio,financial_buffer,goal_pressure,surplus_after_sip,goal_feasibility_ratio,recommended_investment_type,investment_capacity_ratio,savings_to_goal_ratio,liquidity_stress
180890,14324,1921331,10111,9029285,2,2,2,10.621543479462657,0.07918624578473105,166566,0.05589584830560009,134.13369170622732,376220.2083333333,156455,0.02687521769442431,Aggressive,0.06070266440930322,0.21278883100932133,0.13508209409033115
156189,135808,122221,19935,1130117,19,1,0,0.7825198957673075,0.8695106569604774,20381,0.12763382824654745,0.8999543473138548,4956.653508771929,446,4.021866762467957,Growth,0.9781168735587067,0.10814897926497875,0.9971444852070248
78441,10846,1593818,14703,344761,19,0,0,20.318685381369438,0.13826952741550974,67595,0.18744024171033005,146.9498432601881,1512.109649122807,52892,9.723501208083281,Aggressive,0.21751608846808196,4.622964894521132,0.3257097691258398
162541,52101,74323,27386,1337715,1,0,2,0.4572569382494263,0.3205406635864182,110440,0.16848672027365402,1.4265177251876164,111476.25,83054,0.24566667787981744,Balanced,0.24797174936617167,0.05555966704417608,0.4890273838600722
92584,52533,798260,2917,8771370,4,0,2,8.622008122353755,0.567409055560356,40051,0.031506523805409144,15.195400986046867,182736.875,37134,0.015962842748624216,Balanced,0.072832139022746,0.09100744809533745,0.5989155793657651
72362,30128,395925,13977,5009047,10,0,2,5.471449103120422,0.4163511235178685,42234,0.19315386528841105,13.141429899097185,41742.058333333334,28257,0.33484213663796725,Aggressive,0.3309418951555619,0.07904198143878466,0.6095049888062796
165937,143291,311953,52212,4299591,2,0,2,1.87994841415718,0.8635265191006225,22646,0.31464953566715076,2.177059270993991,179149.625,-29566,0.29144353497809444,Conservative,2.305572728075598,0.07255411037933608,1.1781760547677733
219148,118872,1995296,80767,2819269,3,1,2,9.104787632102505,0.5424279482358954,100276,0.3685500209903809,16.785247997846422,78313.02777777778,19509,1.0313354277296702,Aggressive,0.805446966372811,0.7077352320761162,0.9109779692262763
131288,93524,237645,13219,886667,18,1,0,1.8101045030772043,0.7123575650478338,37764,0.10068703918103711,2.541005517300372,4104.939814814815,24545,3.220266458546444,Aggressive,0.3500423683931787,0.2680205759321143,0.8130446042288709
164639,111834,1522584,20019,1484418,3,0,1,9.248015354806578,0.6792679741737985,52805,0.12159330413814466,13.614678899082568,41233.833333333336,32786,0.48549936742885086,Growth,0.37911182653157843,1.0257110867693602,0.8008612783119431
162023,97388,542295,62194,9972232,5,1,1,3.347024805120261,0.6010751559963708,64635,0.3838590817353092,5.568396517024685,166203.86666666667,2441,0.3742030871323491,Growth,0.9622340837007813,0.05438050378290437,0.9849342377316801
111740,25524,532244,20282,4973594,14,1,1,4.763236083765885,0.22842312511186683,86216,0.18151064972257025,20.85268766650995,29604.72619047619,65934,0.6850933148141968,Aggressive,0.23524635798459684,0.10701396213683706,0.4099337748344371
45611,26984,1072636,11535,7121862,8,1,2,23.517046326544037,0.5916116726228322,18627,0.2528995198526671,39.75081529795435,74186.0625,7092,0.15548742730482562,Aggressive,0.6192623610887421,0.15061173608811854,0.8445111924754993
98340,82101,999024,22526,5445854,15,0,0,10.158877364246491,0.8348688224527151,16239,0.22906243644498678,12.168231812036394,30254.744444444445,-6287,0.7445443818361638,Conservative,1.3871543814274279,0.18344671010276808,1.063931258897702
92728,44016,1594110,19381,1014228,8,2,2,17.191247519627296,0.47467862997152965,48712,0.20900914502631351,36.216603053435115,10564.875,29331,1.834475088441652,Aggressive,0.397869108227952,1.5717471811072066,0.6836877749978432
92506,51157,1637781,28202,445266,8,1,2,17.704592134564244,0.5530127775495643,41349,0.30486671134845306,32.01479758390836,4638.1875,13147,6.080392394658474,Aggressive,0.6820479334445815,3.678208082359758,0.8578794888980175
145430,81324,1326128,26053,6967100,6,0,0,9.118668775355841,0.5591968644708795,64106,0.1791446056522038,16.306723722394374,96765.27777777778,38053,0.2692391382354207,Growth,0.40640501669110535,0.19034146201432448,0.7383414701230833
69028,42154,1272518,3336,9903005,4,1,1,18.434809062988933,0.610679724169902,26874,0.04832821463753839,30.187360630070692,206312.60416666666,23538,0.016169637397941333,Growth,0.12413485152935923,0.12849816798032515,0.6590079388074405
57265,47380,1301898,19249,9712128,6,0,2,22.73461975028377,0.827381472103379,9885,0.33613900288134113,27.477796538623892,134890.66666666666,-9364,0.1427007551795034,Conservative,1.9472938796155792,0.13404868634350783,1.16352047498472
185558,81907,1973884,72895,9928366,8,0,0,10.637558068097306,0.4414091550889749,103651,0.39284213022343417,24.099087990037482,103420.47916666667,30756,0.7048410584380148,Aggressive,0.7032734850604432,0.19881257399253816,0.8342512853124091
39382,28755,373339,4756,5625633,19,2,1,9.47994007414555,0.7301559087908182,10627,0.12076583210603829,12.983446357155277,24673.82894736842,5871,0.19275484198844825,Aggressive,0.4475392867224993,0.06636390962581455,0.8509217408968565
149714,110420,605603,13298,8876957,10,1,1,4.0450659256983315,0.737539575457205,39294,0.08882268859291716,5.484540844049991,73974.64166666666,25996,0.17976430436691312,Balanced,0.3384231689316435,0.06822191433393222,0.8263622640501223
169071,65318,404030,3443,7384953,13,1,1,2.3897060998042243,0.38633473511128463,103753,0.020364225680335482,6.1855843718423715,47339.442307692305,100310,0.07273004987303237,Aggressive,0.03318458261447862,0.05470989456534117,0.4066989607916201
42368,25328,198014,10831,4524507,11,0,0,4.673668806646526,0.597809667673716,17040,0.2556410498489426,7.8179879974731525,34276.568181818184,6209,0.3159884601791974,Balanced,0.6356220657276995,0.04376476818358332,0.8534507175226587
129263,10126,848761,28632,8988923,9,1,2,6.566155821851574,0.07833641490604426,119137,0.22150189922870428,83.8199683981829,83230.76851851853,90505,0.34400739665919927,Aggressive,0.24032836146621117,0.09442299149742411,0.29983831413474854
200399,144869,188954,14718,7474592,14,0,0,0.9428889365715398,0.722902808896252,55530,0.0734434802568875,1.3043094105709296,44491.619047619046,40812,0.33080387531520117,Conservative,0.2650459211237169,0.025279506894824492,0.7963462891531395
157717,134085,389862,20256,594592,19,2,0,2.4719085450522136,0.8501619990235675,23632,0.12843257226551355,2.9075735540888243,2607.8596491228072,3376,7.767289166352725,Aggressive,0.8571428571428571,0.655679861148485,0.9785945712890811
167766,66264,478276,58545,9000019,9,2,2,2.8508517816482484,0.39497872036050213,101502,0.3489682057151032,7.217735120125559,83333.50925925926,42957,0.7025385168631311,Aggressive,0.5767866643021813,0.05314166558981709,0.7439469260756053
88731,59688,1027433,8973,3778086,18,2,1,11.579188784077719,0.672684856476316,29043,0.10112587483517597,17.21339297681276,17491.13888888889,20070,0.5130026156101264,Aggressive,0.3089556863960335,0.2719453712805902,0.773810731311492
61368,16783,576202,5971,1096530,7,1,0,9.389290835614652,0.27348129318211445,44585,0.0972982661973667,34.33247929452422,13053.92857142857,38614,0.45741019397554106,Aggressive,0.13392396545923516,0.5254776431105396,0.37077955937948115
243967,56240,393152,38148,1145482,18,0,0,1.6114966368402284,0.2305229805670439,187727,0.1563654100759529,6.990611664295875,5303.157407407408,149579,7.193450442695738,Aggressive,0.20320998045033478,0.3432197101307572,0.3868883906429968
95480,56163,29816,38011,2512149,8,0,2,0.3122748219522413,0.5882174277335568,39317,0.39810431503979893,0.5308833217598775,26168.21875,1306,1.4525635223069968,Growth,0.9667828165933311,0.011868722754900286,0.9863217427733557
231592,11759,791452,42949,4427858,19,1,1,3.417441016960862,0.050774638156758437,219833,0.1854511382085737,67.30606344076877,19420.429824561405,176884,2.2115370456776167,Aggressive,0.19537103164675004,0.17874376278552745,0.23622577636533212
84676,37952,1800380,25861,2794287,8,2,1,21.2619868675894,0.4482025603476782,46724,0.3054112145117861,47.43834317032041,29107.15625,20863,0.8884756648118106,Aggressive,0.5534842907285336,0.6443074745006508,0.7536137748594643
189608,74077,834690,49302,1405585,2,1,0,4.40218767140627,0.39068499219442215,115531,0.2600206742331547,11.267869919138194,58566.041666666664,66229,0.8418188867980236,Aggressive,0.4267426058806727,0.5938381527975897,0.6507056664275769
51737,21485,310709,13342,3548678,3,1,1,6.00554728724124,0.4152734020140325,30252,0.2578812068732242,14.461670933209216,98574.38888888889,16910,0.1353495583425715,Aggressive,0.4410286923178633,0.08755626743254812,0.6731546088872568
156026,85629,917425,53603,8470262,18,2,0,5.879949495596888,0.5488123774242755,70397,0.3435517157396844,10.713952048955377,39214.17592592593,16794,1.3669291457572386,Aggressive,0.7614386976717757,0.10831128954452648,0.8923640931639598
134575,120904,1266182,48063,3538550,8,1,0,9.408746052387144,0.8984135240572172,13671,0.35714657254319154,10.472622907430688,36859.895833333336,-34392,1.3039374885193087,Growth,3.5156901470265525,0.3578250978508146,1.2555600966004088
241302,209908,1392978,40986,1828096,15,1,2,5.772757788994704,0.8698974728763127,31394,0.1698535445209737,6.636135830935458,10156.08888888889,-9592,4.035608633244643,Aggressive,1.3055360896986685,0.7619829593194231,1.0397510173972864
59911,31591,435037,10503,1078039,14,2,0,7.261387725125603,0.5272988265927793,28320,0.17531004323079233,13.770915767148871,6416.898809523809,17817,1.6367719535193068,Aggressive,0.3708686440677966,0.40354476971612346,0.7026088698235716
152157,131300,621213,48838,7850575,18,2,1,4.082710621266192,0.8629244793207016,20857,0.32097110221678926,4.731249047981721,36345.25462962963,-27981,1.3437242494976482,Aggressive,2.341563983314954,0.07912961789423067,1.183895581537491
41032,12198,718754,4695,7607324,19,0,1,17.5169136283876,0.29728017157340614,28834,0.11442288945213491,58.92392195441876,33365.45614035088,24139,0.14071439575861366,Growth,0.16282860511895678,0.09448184407552511,0.41170306102554105
164777,33236,97955,20978,7018889,2,2,2,0.594470102016665,0.2017029075659831,131541,0.12731145730290028,2.9472559874834516,292453.7083333333,110563,0.07173101042059506,Aggressive,0.1594787936840985,0.013955912395822188,0.3290143648688834
232990,126243,548884,34572,1805215,9,1,0,2.355826430318898,0.5418387055238423,106747,0.14838405081763165,4.347837107800037,16714.953703703704,72175,2.0683275953279803,Aggressive,0.3238685864708142,0.3040546416908789,0.6902227563414739
163155,130674,916739,61921,8204789,12,0,1,5.618822592013729,0.8009193711501333,32481,0.37952253991603074,7.015465968746652,56977.70138888889,-29440,1.0867584772746746,Balanced,1.9063760352205905,0.11173218470334825,1.1804419110661641
204357,29063,77642,38599,1832465,19,0,1,0.3799331561923497,0.14221680686250043,175294,0.18888024388692337,2.6715067267659913,8037.127192982456,136695,4.802586679691017,Aggressive,0.2201957853662989,0.04237024990927521,0.3310970507494238
234416,45367,505553,61774,2345909,11,1,1,2.1566488635588015,0.19353201146679408,189049,0.2635229677155143,11.143628628738952,17772.03787878788,127275,3.475909764615763,Aggressive,0.3267618448127205,0.21550409670622347,0.45705497918230836
232980,136678,346676,82994,9855461,18,0,1,1.488007554296506,0.5866512146965405,96302,0.3562280024036398,2.536443319334494,45627.13425925926,13308,1.8189614874433575,Aggressive,0.8618097235779112,0.03517603083204327,0.9428792171001803
194315,41653,1216305,40952,5988997,12,2,0,6.259449862336927,0.21435812984072253,152662,0.2107505853897023,29.2008978945094,41590.256944444445,111710,0.9846536907599052,Aggressive,0.2682527413501723,0.20308993308896298,0.4251087152304248
65809,26725,726756,19458,6890968,6,2,1,11.043413514868787,0.40609946967739974,39084,0.2956738440030999,27.193863423760522,95707.88888888889,19626,0.20330612477085946,Aggressive,0.49785078292907586,0.10546500868963547,0.7017733136804997
202900,57924,346326,60052,9417776,14,1,1,1.7068802365697389,0.2854805322819123,144976,0.29596845736816163,5.978972446654237,56058.19047619047,84924,1.0712439964594613,Aggressive,0.414220284736784,0.03677365016963665,0.581448989650074
217192,160322,31172,12555,6347794,11,2,0,0.14352278168624996,0.7381579432023279,56870,0.05780599653762569,0.19443370217437408,48089.34848484849,44315,0.2610765251676409,Aggressive,0.22076666080534552,0.0049106823567368445,0.7959639397399536
180834,21046,238071,29769,9197270,15,1,1,1.3165168054679983,0.11638298107656746,159788,0.16462059126049305,11.311935759764326,51095.944444444445,130019,0.5826098396589423,Aggressive,0.18630310160963276,0.02588496369031245,0.2810035723370605
145900,99399,425008,41483,3451278,20,2,2,2.9130089102124743,0.6812816997943797,46501,0.2843248800548321,4.275777422308072,14380.325,5018,2.884705317856168,Aggressive,0.8920883421861896,0.12314510740658967,0.9656065798492118
188059,156922,939616,25058,9603201,9,1,1,4.996389430976449,0.8344296204914415,31137,0.13324541766147857,5.987790112285085,88918.52777777778,6079,0.2818085344667887,Growth,0.8047660339788676,0.09784404179398098,0.9676750381529201
157596,110424,1860056,36111,7084720,1,0,0,11.802685347343841,0.7006776821746745,47172,0.2291365263077743,16.84467144823589,590393.3333333334,11061,0.06116430854006933,Balanced,0.7655176799796489,0.26254474418184487,0.9298142084824488
230738,93559,1113913,14350,7464386,3,1,0,4.827609669841985,0.4054772079154712,137179,0.06219174995015992,11.905995147447065,207344.05555555556,122829,0.06920863953177127,Growth,0.10460784814002143,0.1492303586658032,0.4676689578656312
111123,85186,750829,21581,1761793,12,2,0,6.756738029030894,0.7665919746587115,25937,0.1942082197204899,8.813995257436668,12234.673611111111,4356,1.7639211871088147,Aggressive,0.8320545938234954,0.42617322239332317,0.9608001943792014
150995,124618,1390346,7960,528988,17,1,0,9.207894301135799,0.825312096427034,26377,0.052716977383357067,11.156863374472387,2593.078431372549,18417,3.0697104660219137,Aggressive,0.3017780642226182,2.628312929593866,0.8780290738103911
119006,67134,1210139,2341,4994287,19,2,0,10.168722585415862,0.564122817336941,51872,0.019671277078466633,18.02572467006286,21904.76754385965,49531,0.10687171161769438,Aggressive,0.045130320789636025,0.2423046573014326,0.5837940944154076
36344,11750,1650821,8119,6711653,8,0,1,45.422105436935944,0.323299581774158,24594,0.22339313229143737,140.49540425531916,69913.05208333333,16475,0.11612996083081173,Growth,0.3301211677644954,0.24596340126642424,0.5466927140655954
218624,87454,1316170,28935,3913270,7,1,2,6.020244803864169,0.40002012587822017,131170,0.13235051961358313,15.049854780799048,46586.54761904762,102235,0.6211020450927229,Aggressive,0.22059159868872455,0.33633508549116214,0.5323706454918032
164892,34070,938626,16023,8693223,18,2,2,5.6923683380637025,0.206620090726051,130822,0.09717269485481406,27.549926621661285,40246.40277777778,114799,0.39812253752146926,Aggressive,0.12247939948938252,0.10797215256067859,0.30379278558086503
162809,46062,981741,52571,3533382,3,1,2,6.030016768114785,0.2829204773691872,116747,0.3228998396894521,21.313468802917807,98149.5,64176,0.5356216791730982,Aggressive,0.450298508741124,0.27784739946034703,0.6058203170586393
91150,62375,131826,36435,2647500,2,2,0,1.446253428414701,0.6843115743280307,28775,0.3997257268239166,2.1134428857715433,110312.5,-7660,0.33028895184135976,Balanced,1.2662033014769765,0.04979263456090652,1.0840373011519473
159055,33510,1792123,41998,1941648,4,0,1,11.267316337116092,0.21068183961522743,125545,0.2640470277576939,53.48024470307371,40451.0,83547,1.0382438011421227,Aggressive,0.3345254689553547,0.9229906759618633,0.4747288673729213
140608,17564,1741281,49288,4548748,10,1,1,12.383939747382795,0.1249146563495676,123044,0.35053482020937643,99.13920519243908,37906.23333333333,73756,1.3002610828298249,Aggressive,0.4005721530509411,0.3828044552039374,0.47544947655894404
230110,133618,469297,30430,8170924,13,1,2,2.0394463517448176,0.5806701142931642,96492,0.13224110208161313,3.5122288913170383,52377.717948717946,66062,0.5809722376563532,Aggressive,0.3153629316420014,0.057434997559639524,0.7129112163747773
121122,49974,903741,17371,8271548,17,0,1,7.461410808936444,0.41259226234705504,71148,0.14341738082264163,18.084223796374115,40546.80392156863,53777,0.42841847741196687,Aggressive,0.24415303311407208,0.10925899239175062,0.5560096431696967
